IncidentID,AgencyName,County,RdwyNumber,Street,RoadwayName,StreetSfx,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,KABCO Code,KABCO,RT_UNIQUE
23550467,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,8840,LEVEE,RD,37.93626122,-83.92487078,1.424,5/16/2018,1210,1,1,0,3,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,3,B,087-KY-0011  -000
23550471,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0713,,SPENCER,PIKE,38.02653777,-83.80677858,14.792,5/19/2018,813,1,1,0,0,CLOUDY,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0713  -000
23550472,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.96794589,-83.82145215,19.107,4/26/2018,758,1,1,0,0,FOG,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,5,O,087-US-0460  -000
23550473,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.04231083,-83.95063882,2.603,4/28/2018,1032,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
23550478,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,QUISENBERRY,RD,38.10678674,-83.89337547,0.164,5/26/2018,1650,2,2,0,1,CLOUDY,WET,FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & LEVEL,DAYLIGHT,4,C,087-CR-1011  -000
23550480,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,CLARENCE,DR,38.09270471,-83.90171995,0.222,5/15/2018,1135,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CR-1019G -000
23550482,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,OWINGSVILLE,RD,38.07479448,-83.91858763,7.191,3/20/2018,639,2,2,0,0,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-US-0060  -000
23550483,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,,MAYSVILLE,RD,38.11647296,-83.95961957,12.081,5/22/2018,1330,1,1,0,0,RAINING,WET,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0011  -000
23550484,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,DUNTREE,DR,38.03683524,-83.94639784,0.042,5/19/2018,1715,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CR-1243E -000
23550485,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,PINE HILL,RD,37.94784113,-83.82596465,1.282,6/1/2018,1216,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CR-1051  -000
23550486,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,OLD OWINGSVILLE,RD,38.06634684,-83.92591469,1.745,5/19/2018,2033,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DUSK,5,O,087-CR-1029  -000
23550488,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.96314645,-83.80095168,20.311,5/22/2018,1425,2,2,0,1,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & HILLCREST,DAYLIGHT,4,C,087-US-0460  -000
23550490,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.98417528,-83.87246175,16.144,6/5/2018,949,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DAWN,5,O,087-US-0460  -000
23550494,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,WINCHESTER,RD,38.0474307,-83.98041176,2.903,6/5/2018,1809,2,2,0,1,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,4,C,087-US-0060  -000
23550495,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,MEADOW VIEW,DR,38.05222188,-83.97034852,0.033,6/4/2018,615,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,5,O,087-CR-1342A -000
23550496,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,,KIDDVILLE,RD,37.99710739,-83.9695391,10.248,5/21/2018,955,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0646  -000
23550501,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,WINCHESTER,RD,38.03405191,-84.01826671,0.498,6/1/2018,1636,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
23550505,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,4000,MAYSVILLE,RD,38.12067475,-83.95991462,12.378,6/11/2018,645,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0011  -000
23550510,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,WINCHESTER,RD,38.0493111,-83.97731717,3.106,6/10/2018,1734,2,2,0,1,CLOUDY,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,4,C,087-US-0060  -000
23550515,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.07341379,-83.91783412,6.222,6/11/2018,1000,2,2,0,2,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,3,B,087-KY-0686  -000
23550516,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,1221,WELCH,RD,37.96313608,-83.86836997,0.772,6/10/2018,930,1,1,0,2,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,3,B,087-CR-1117  -000
23550518,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,3500,KIDDVILLE,RD,37.97447836,-83.98630762,8.236,6/4/2018,1225,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & LEVEL,DAYLIGHT,5,O,087-KY-0646  -000
23550520,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY1991,,HINKSTON,PIKE,38.0732731,-83.9351813,0.835,6/2/2018,1330,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,5,O,087-KY-1991  -000
23563734,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,426,SPRING,ST,38.05198647,-83.94971453,0.369,6/1/2018,837,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-3289  -000
23563737,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.06218842,-83.94411875,9.144,6/12/2018,1724,2,2,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
23571388,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,REESE,WAY,38.06733184,-83.95515307,0.013,6/15/2018,1536,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1031  -000
23571392,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.04191079,-83.93430022,3.492,6/5/2018,2300,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,3,B,087-KY-0686  -000
23580459,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,DONALDSON,RD,38.08212068,-84.022257,0.139,6/11/2018,1355,2,2,0,0,CLOUDY,WET,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & LEVEL,DAYLIGHT,5,O,087-CR-1322  -000
23580464,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0011,,MAYSVILLE,RD,38.12737409,-83.95920132,12.84,6/6/2018,2151,3,3,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-KY-0011  -000
23580466,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0537,,BUNKER HILL,RD,38.14075553,-83.9989972,1.694,1/8/2018,745,1,1,0,0,RAINING,ICE,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,5,O,087-KY-0537  -000
23580467,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.98259557,-83.86829688,16.398,11/3/2017,1453,2,2,0,0,RAINING,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
23580469,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,,KIDDVILLE,RD,38.00691106,-83.95390433,11.346,9/14/2017,738,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,5,O,087-KY-0646  -000
23580470,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,WINCHESTER,RD,38.05352836,-83.95977456,4.13,6/7/2018,1847,4,4,0,0,CLEAR,DRY,TRUE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,,DAYLIGHT,5,O,087-US-0060  -000
23596171,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.06733373,-83.95517833,0.721,6/20/2018,1545,2,2,0,0,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
23614083,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,ACCESS,RD,38.06830247,-83.95398604,0.163,6/13/2018,1316,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,5,O,087-PR-1091  -000
23614085,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,MT STERLING,PLZ,38.07313998,-83.94926939,0.102,6/22/2018,2140,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-PR-1371  -000
23619206,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.07409953,-83.94826967,8.276,6/26/2018,1159,2,2,0,0,CLOUDY,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
23625752,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0537,,BUNKER HILL,RD,38.13077968,-83.97198853,3.422,6/4/2018,1505,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,5,O,087-KY-0537  -000
23625753,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,5531,DONALDSON,RD,38.08884814,-84.0479394,1.712,6/14/2018,1005,1,1,0,0,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CR-1322  -000
23625789,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,OWINGSVILLE,RD,38.08699891,-83.89925057,8.546,6/18/2018,510,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-US-0060  -000
23625790,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,1256,OSBORNE,RD,38.07087052,-83.91306091,2.3,6/24/2018,2300,1,1,0,1,CLOUDY,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,2,A,087-CR-1006  -000
23625792,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0713,,LOCUST,ST,38.05630751,-83.93709928,6.553,6/20/2018,1431,2,2,0,0,RAINING,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,5,O,087-KY-0713  -000
23625794,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0646,,WILLOUGHBY TOWN,RD,37.94381664,-83.87505826,0.619,6/22/2018,1522,1,1,0,1,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,3,B,087-KY-0646  -000
23625795,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,5900,PARIS,RD,38.12410536,-84.06933146,0.002,6/26/2018,635,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAWN,5,O,087-PR-1107  -000
23625800,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0213,895,BEDFORD,RD,37.98830873,-83.84647097,6.197,6/21/2018,1156,2,2,0,0,CLOUDY,WET,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0213  -000
23625813,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,2355,CAMARGO,RD,38.01416995,-83.90915146,13.125,6/22/2018,1852,2,2,0,0,CLOUDY,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,5,O,087-US-0460  -000
23636231,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.96399697,-83.81013761,19.803,6/26/2018,1420,2,2,0,0,RAINING,WET,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
23636233,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,FOX,RD,37.97930481,-83.88926082,2.525,6/26/2018,2135,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,5,O,087-CR-1209  -000
23636236,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.04478616,-83.9549931,2.287,6/29/2018,1512,2,2,0,6,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,4,C,087-KY-0686  -000
23636241,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.96316415,-83.80106537,20.305,6/22/2018,1027,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,4,C,087-US-0460  -000
23636243,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,RONAMEKI,DR,38.05429728,-83.9550304,0.026,6/16/2018,1848,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & GRADE,DAYLIGHT,5,O,087-CS-1046  -000
23636244,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.05743651,-83.95591948,1.405,6/18/2018,1028,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
23647744,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,615,MAYSVILLE,ST,38.07178394,-83.94747371,8.459,6/29/2018,1724,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
23647746,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,RD,38.08014589,-83.9497187,7.858,6/28/2018,1637,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & GRADE,DAYLIGHT,5,O,087-US-0460  -000
23658819,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,CAMARGO,RD,38.04861594,-83.93914644,10.153,7/6/2018,958,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,4,C,087-US-0460  -000
23658821,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,RD,38.07888026,-83.94948272,7.944,6/23/2018,1223,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,5,O,087-US-0460  -000
23661624,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,211,BRIDGETT,DR,38.05327565,-83.93451955,0.049,7/7/2018,2034,2,2,0,0,CLEAR,DRY,FALSE,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1015  -000
23661629,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,RD,38.07887053,-83.94947942,7.945,7/8/2018,936,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,5,O,087-US-0460  -000
23671234,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,418,DARLEY,CRK,38.05011634,-83.9525248,0.071,7/7/2018,529,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-CS-1151  -000
23686596,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,20,ESTILL,TER,38.04859448,-83.94995476,0.097,7/12/2018,154,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-CS-1036  -000
23691253,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,,MAYSVILLE,ST,38.07550021,-83.94882549,8.188,7/14/2018,1546,2,2,0,0,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
23704469,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.97273705,-83.83980225,18.068,7/4/2018,2200,2,2,0,0,CLOUDY,DRY,TRUE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,5,O,087-US-0460  -000
23704472,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,4200,SALTWELL,RD,38.12758209,-83.87462545,0.095,6/26/2018,1459,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,5,O,087-CR-1015  -000
23704478,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0460,,MAIN,ST,37.96825971,-83.82241839,19.05,7/9/2018,1349,1,1,0,1,CLEAR,WET,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DAWN,4,C,087-US-0460  -000
23704480,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,OWINGSVILLE,RD,38.09251101,-83.89761376,8.946,7/6/2018,1202,2,2,0,0,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
23704481,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY1991,,HINKSTON,PIKE,38.08876456,-83.92520564,2.176,4/13/2018,2100,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,5,O,087-KY-1991  -000
23704482,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,KY0713,,SPENCER,PIKE,38.03056859,-83.86552501,11.256,7/2/2018,1720,1,1,0,0,CLEAR,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,5,O,087-KY-0713  -000
23704484,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,US0060,,WINCHESTER,RD,38.04178814,-84.0033944,1.514,7/1/2018,1548,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,5,O,087-US-0060  -000
23704491,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,MIDLAND,TRL,38.076697,-83.91955823,0.104,7/2/2018,1601,2,2,0,1,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & GRADE,DAYLIGHT,4,C,087-CR-1020  -000
23704500,MONTGOMERY CTY SHERIFF DEPT,MONTGOMERY,,,AMY,BR,38.07236444,-83.89965511,0.006,7/14/2018,2215,2,2,0,0,CLOUDY,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,5,O,087-PR-1058  -000
23706948,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0060,420,MAIN,ST,38.05766699,-83.93635554,5.454,7/11/2018,1248,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
23706949,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0060,,WINCHESTER,RD,38.05384708,-83.95657523,4.313,7/18/2018,654,2,2,0,0,CLOUDY,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0060  -000
23746449,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.05989888,-83.95567777,1.238,7/20/2018,1519,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-KY-0686  -000
23746450,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.05802629,-83.95586654,1.364,7/25/2018,1433,2,2,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,3,B,087-KY-0686  -000
23746457,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,KY0686,,INDIAN MOUND,DR,38.06736153,-83.95526165,0.712,7/26/2018,2134,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,5,O,087-KY-0686  -000
23750022,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,US0460,1100,CAMARGO,RD,38.04113131,-83.93408634,10.757,7/27/2018,902,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-US-0460  -000
23750024,MT. STERLING POLICE DEPARTMENT,MONTGOMERY,,,NORTHVIEW,DR,38.07547629,-83.94914005,0.042,7/20/2018,1533,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,5,O,087-CS-1122  -000
